listing_id,product_name,wilaya,available_quantity_kg,quality_grade,price_dzd,seller_rating,days_listed,price_per_kg
L334,Corn,Constantine,6883,Premium,696,3.451123786209237,27,0.10111869824204563
L335,Tomatoes,Blida,19708,Standard,687,4.912584617870173,39,0.03485894053176375
L336,Tomatoes,Annaba,5507,Premium,981,3.2264623716309684,47,0.17813691665153442
L337,Potatoes,Blida,13797,Premium,670,3.356644458911838,28,0.048561281437993764
L338,Tomatoes,Annaba,3451,Standard,519,4.511817357588503,45,0.15039119095914227
L339,Corn,Oran,11473,Standard,838,4.648640029982476,51,0.07304105290682472
L340,Corn,Algiers,6489,Commercial,609,4.303790272168993,37,0.09385113268608414
L341,Wheat,Algiers,19424,Standard,344,4.4645919905299145,26,0.01771004942339374
L342,Carrots,Blida,1641,Standard,605,3.8662551827386142,47,0.36867763558805605
L343,Carrots,Constantine,751,Commercial,584,4.692885766679545,31,0.7776298268974701
L344,Wheat,Algiers,787,Standard,976,4.15771548899199,44,1.2401524777636594
L345,Tomatoes,Constantine,10200,Premium,736,3.612176246348759,25,0.07215686274509804
L346,Tomatoes,Annaba,8754,Premium,332,4.075364454251563,42,0.03792551976239433
L347,Tomatoes,Blida,18316,Commercial,768,4.261678854193114,23,0.0419305525223848
L348,Corn,Blida,457,Commercial,742,3.457255080532914,40,1.62363238512035
L349,Corn,Algiers,11644,Commercial,915,4.32680270345475,23,0.07858124355891447
L350,Carrots,Annaba,17915,Standard,996,3.7804626352297177,39,0.05559586938319844
L351,Wheat,Oran,18386,Premium,368,3.2446801057362658,2,0.02001522897857065
L352,Tomatoes,Annaba,11803,Commercial,656,4.482359017960613,13,0.055579090061848684
L353,Carrots,Annaba,12141,Commercial,486,4.87281496194219,55,0.04002965159377316
L354,Wheat,Oran,19416,Commercial,421,4.349750177384305,45,0.021683147919241863
L355,Wheat,Constantine,14416,Premium,721,4.5643107752941985,32,0.05001387347391787
L356,Wheat,Annaba,5073,Standard,577,4.532920322687202,42,0.11373940469150404
L357,Wheat,Blida,9999,Standard,825,4.579453086385225,44,0.08250825082508251
L358,Tomatoes,Algiers,7244,Premium,819,3.1321345882454468,7,0.11305908337934843
L359,Carrots,Oran,11336,Premium,855,3.0855896304306176,18,0.07542342978122794
L360,Carrots,Annaba,14001,Commercial,945,3.9760461116246137,49,0.06749517891579172
L361,Corn,Algiers,16184,Premium,922,3.529328485097496,23,0.05696984676223431
L362,Corn,Blida,14933,Premium,599,3.4303751595779293,23,0.04011250251121677
L363,Carrots,Blida,11307,Commercial,616,3.975646881246752,6,0.05447952595737154
L364,Carrots,Algiers,12756,Premium,881,3.9621834006719263,37,0.06906553778613986
L365,Potatoes,Oran,10726,Standard,391,4.519311468504121,33,0.03645347753123252
L366,Tomatoes,Oran,1422,Commercial,362,4.594401871027863,2,0.2545710267229255
L367,Potatoes,Constantine,18957,Premium,994,4.350273362016882,39,0.052434456928838954
L368,Carrots,Oran,10791,Standard,595,3.198805499506821,43,0.05513854137707349
L369,Corn,Algiers,5618,Commercial,580,3.85324785202593,17,0.10323958704165183
L370,Potatoes,Annaba,10338,Commercial,330,3.195432355492966,39,0.03192106790481718
L371,Wheat,Annaba,11329,Commercial,407,3.47046177288756,40,0.03592550092682496
L372,Tomatoes,Constantine,5680,Commercial,891,3.527245380391931,9,0.1568661971830986
L373,Tomatoes,Constantine,6079,Standard,458,3.8051989662525,39,0.07534133903602566
L374,Tomatoes,Algiers,10542,Premium,615,4.762778311722149,40,0.05833807626636312
L375,Carrots,Algiers,13713,Standard,509,3.813507179573541,34,0.03711806315175381
L376,Wheat,Algiers,12625,Commercial,883,3.787204317847673,21,0.06994059405940595
L377,Wheat,Algiers,8417,Commercial,395,4.68507169338952,45,0.0469288345016039
L378,Carrots,Blida,5695,Standard,335,3.0876513465402744,30,0.058823529411764705
L379,Carrots,Oran,4959,Standard,831,3.214008764947076,3,0.1675741076830006
L380,Potatoes,Oran,13710,Commercial,484,3.2201522467015553,16,0.03530269876002918
L381,Corn,Constantine,5439,Standard,493,4.78263496232911,8,0.0906416620702335
L382,Carrots,Constantine,16626,Premium,895,3.452898497818153,20,0.05383134849031637
L383,Wheat,Constantine,19179,Commercial,413,3.0697446435338946,50,0.021533969445747952
L384,Wheat,Oran,11715,Commercial,634,3.5161968433022697,35,0.05411865130174989
L385,Tomatoes,Oran,11356,Standard,493,3.9861872126493383,40,0.04341317365269461
L386,Potatoes,Constantine,8930,Premium,875,3.644895074011645,9,0.09798432250839866
L387,Tomatoes,Blida,11399,Standard,771,3.018916202708393,17,0.06763751206246162
L388,Potatoes,Blida,462,Commercial,361,4.070653271854722,48,0.7813852813852814
L389,Potatoes,Constantine,15031,Premium,993,4.506296440843496,27,0.06606346883108243
L390,Carrots,Annaba,10762,Commercial,440,3.615141053636769,9,0.040884593941646535
L391,Carrots,Constantine,5026,Premium,556,4.1145038935299265,38,0.11062475129327497
L392,Tomatoes,Annaba,8343,Standard,382,4.1287983489889495,10,0.04578688721083543
L393,Tomatoes,Blida,7053,Premium,726,4.714395335589375,51,0.10293492131008082
L394,Corn,Blida,1309,Standard,986,4.304092762431752,20,0.7532467532467533
L395,Carrots,Constantine,11470,Premium,802,4.94340128180072,24,0.06992153443766347
L396,Potatoes,Annaba,11703,Commercial,375,4.294228989404981,59,0.03204306588054345
L397,Tomatoes,Oran,10786,Commercial,869,3.831344025180232,46,0.08056740218802151
L398,Corn,Annaba,17513,Premium,923,3.034827728793451,30,0.052703705818534806
L399,Wheat,Blida,15497,Premium,496,4.295966518853891,20,0.03200619474737046
L400,Corn,Annaba,13918,Commercial,732,3.48024401875674,5,0.052593763471763186
L401,Potatoes,Algiers,7895,Commercial,658,4.0395197452022895,15,0.08334388853704877
L402,Potatoes,Algiers,2130,Commercial,702,4.248698856687344,26,0.3295774647887324
L403,Potatoes,Algiers,18149,Commercial,799,4.135813873960535,51,0.04402446415780484
L404,Carrots,Algiers,18016,Premium,879,3.818411022369938,12,0.04878996447602132
L405,Carrots,Algiers,1861,Premium,841,3.582264070844314,2,0.45190757657173564
L406,Wheat,Oran,11712,Premium,507,4.911197803429996,15,0.04328893442622951
L407,Tomatoes,Blida,3753,Commercial,601,4.330824472184156,32,0.16013855582200906
L408,Wheat,Algiers,3463,Premium,573,3.7681785904900007,33,0.16546347097892
L409,Potatoes,Annaba,7243,Standard,478,3.2600492662982,56,0.0659947535551567
L410,Tomatoes,Algiers,16955,Commercial,855,3.2542876500757267,9,0.05042760247714539
L411,Potatoes,Blida,7378,Commercial,671,4.8406575788980515,41,0.09094605584169152
L412,Potatoes,Annaba,19316,Standard,470,4.315979832427493,35,0.024332159867467385
L413,Tomatoes,Oran,9766,Premium,431,4.199315031114065,53,0.044132705304116324
L414,Carrots,Blida,15079,Premium,961,4.62629540735239,15,0.06373101664566616
L415,Carrots,Constantine,10456,Commercial,369,4.082132693133712,43,0.03529074215761285
L416,Wheat,Annaba,7738,Standard,785,3.997535482555411,24,0.10144740242956836
L417,Potatoes,Oran,6160,Premium,400,4.677202762049148,49,0.06493506493506493
L418,Carrots,Algiers,2481,Commercial,362,3.3906600414308414,41,0.14590890769850867
L419,Corn,Oran,3659,Premium,542,4.444357545039805,45,0.14812790379885216
L420,Potatoes,Oran,2456,Standard,476,4.505576139525934,39,0.19381107491856678
L421,Potatoes,Blida,18331,Commercial,926,4.519230975076603,37,0.0505155201571109
L422,Carrots,Algiers,12845,Standard,505,3.634578750746016,13,0.039314908524717786
L423,Tomatoes,Constantine,16742,Standard,738,4.700356112457548,6,0.04408075498745669
L424,Wheat,Algiers,19904,Standard,623,4.056614394600212,6,0.03130024115755627
L425,Wheat,Blida,6995,Standard,329,3.4687075513806596,15,0.04703359542530379
L426,Potatoes,Algiers,110,Premium,412,3.4113078941138664,41,3.7454545454545456
L427,Wheat,Annaba,5232,Premium,511,4.155687933246874,59,0.09766819571865444
L428,Potatoes,Algiers,18428,Premium,837,3.1721563088687104,38,0.045420013023659646
L429,Wheat,Oran,9617,Commercial,372,3.8223430776550784,17,0.0386815015077467
L430,Tomatoes,Oran,13600,Commercial,955,3.657173899370002,27,0.07022058823529412
L431,Corn,Annaba,5855,Premium,892,3.228995756396733,17,0.15234842015371478
L432,Wheat,Constantine,5539,Standard,761,4.2254805260573916,39,0.13738942047300956
L433,Wheat,Blida,11918,Premium,983,3.0000337726061606,7,0.08248028192649773
L434,Potatoes,Constantine,4698,Premium,855,4.36366844044314,42,0.18199233716475097
L435,Wheat,Constantine,15910,Premium,307,4.090112680585992,23,0.019296040226272786
L436,Corn,Blida,19729,Premium,794,3.723073418627056,52,0.0402453241421258
L437,Carrots,Blida,16187,Standard,446,4.30996372175289,24,0.02755297460925434
L438,Corn,Constantine,10207,Premium,571,4.261935001114962,55,0.05594200058783188
L439,Wheat,Annaba,10268,Standard,416,4.498327595899672,48,0.04051421893260616
L440,Wheat,Constantine,12092,Commercial,396,3.4331775260888353,38,0.032748924909030766
L441,Tomatoes,Oran,8343,Commercial,699,3.163076674042746,6,0.08378281193815175
L442,Carrots,Algiers,3335,Premium,628,4.347959929353493,50,0.18830584707646178
L443,Carrots,Blida,3629,Premium,657,4.525464403732506,25,0.18104160925874896
L444,Carrots,Algiers,8738,Premium,724,3.14705604291197,37,0.08285648889906157
L445,Wheat,Oran,6459,Premium,627,3.589285546225935,36,0.09707385044124478
L446,Carrots,Oran,3291,Premium,386,4.7731208745531255,23,0.1172895776359769
L447,Corn,Annaba,1350,Commercial,595,4.8516514096406755,59,0.44074074074074077
L448,Potatoes,Blida,9696,Standard,727,3.991436001673409,56,0.07497937293729373
L449,Corn,Oran,5230,Standard,471,3.6642189596750017,4,0.09005736137667304
L450,Tomatoes,Annaba,5598,Premium,590,4.182733793382184,27,0.10539478385137549
L451,Corn,Constantine,7149,Standard,760,3.28903701238394,33,0.1063085746258218
L452,Potatoes,Annaba,19669,Standard,748,4.415579313201558,59,0.03802938634399308
L453,Carrots,Algiers,11741,Standard,596,4.626415609770296,17,0.0507622860063027
L454,Tomatoes,Constantine,7376,Commercial,760,4.501384021616815,19,0.10303687635574837
L455,Tomatoes,Blida,16442,Standard,384,4.578340310361484,49,0.023354823014231845
L456,Corn,Constantine,14682,Commercial,563,4.232591348264254,11,0.03834627434954366
L457,Tomatoes,Oran,14912,Commercial,532,4.820537497209059,20,0.03567596566523605
L458,Carrots,Oran,16602,Premium,876,3.9301324152796027,30,0.052764727141308275
L459,Carrots,Algiers,9888,Standard,411,3.1863774926216424,39,0.04156553398058253
L460,Carrots,Oran,14514,Standard,492,4.012343722260735,6,0.03389830508474576
L461,Wheat,Oran,10416,Premium,970,3.2931082315740454,42,0.09312596006144393
L462,Corn,Annaba,15925,Commercial,487,4.522801520902659,39,0.030580847723704868
L463,Potatoes,Constantine,17035,Premium,861,4.987790349364239,42,0.050542999706486645
L464,Tomatoes,Blida,16346,Standard,599,4.159092723535793,54,0.03664505077694849
L465,Carrots,Annaba,15617,Premium,595,3.8807161232049987,38,0.03809950694755715
L466,Wheat,Oran,7962,Standard,990,4.271380804510294,18,0.12434061793519216
L467,Carrots,Blida,9719,Premium,519,3.8413059239168392,28,0.05340055561271736
L468,Tomatoes,Blida,17228,Commercial,450,3.389382177573162,33,0.026120269328999305
L469,Tomatoes,Oran,8672,Standard,396,4.886267698962376,58,0.04566420664206642
L470,Carrots,Oran,1368,Commercial,828,3.8750656887924,39,0.6052631578947368
L471,Tomatoes,Oran,2521,Commercial,403,3.073425523089909,37,0.1598571995239984
L472,Carrots,Oran,11345,Premium,847,3.8908227617658504,9,0.0746584398413398
L473,Corn,Blida,2617,Premium,897,4.9838438544698125,48,0.34275888421857087
L474,Tomatoes,Constantine,8807,Premium,488,4.063581953025494,2,0.05541046894515726
L475,Wheat,Algiers,14757,Commercial,729,3.3872249909496857,55,0.04940028461069323
L476,Potatoes,Oran,12625,Standard,384,4.573364146910349,42,0.030415841584158415
L477,Potatoes,Oran,4773,Premium,375,4.832170040857441,29,0.0785669390320553
L478,Potatoes,Annaba,13528,Commercial,477,4.5220926857338615,29,0.0352602010644589
L479,Carrots,Blida,12865,Premium,588,4.525900034122654,6,0.045705402254178004
L480,Corn,Algiers,8232,Commercial,474,4.205258480256745,26,0.0575801749271137
L481,Wheat,Blida,14072,Premium,908,4.420111083719489,4,0.06452529846503695
L482,Corn,Constantine,5721,Standard,771,4.465715943824138,10,0.13476664918720505
L483,Corn,Annaba,8764,Commercial,338,3.7316397934709347,36,0.0385668644454587
L484,Carrots,Constantine,15749,Standard,682,3.8206459837069464,31,0.04330433678328783
L485,Wheat,Algiers,15499,Commercial,561,4.804112156936121,30,0.0361958836053939
L486,Tomatoes,Annaba,14006,Standard,462,3.9884527676269474,58,0.032985863201485076
L487,Potatoes,Oran,8841,Premium,645,4.849588621042155,10,0.07295554801493044
L488,Potatoes,Annaba,278,Standard,535,3.770109764353364,57,1.9244604316546763
L489,Corn,Annaba,14263,Commercial,910,3.0306459010143394,46,0.06380144429643132
L490,Carrots,Algiers,11096,Standard,964,4.742672416695209,6,0.08687815428983417
L491,Wheat,Constantine,13595,Premium,907,4.238273482700491,47,0.0667157043030526
L492,Carrots,Algiers,12059,Standard,893,3.412548841035237,19,0.07405257484036819
L493,Wheat,Oran,6369,Premium,390,3.8923092886311794,55,0.06123410268487989
L494,Wheat,Annaba,18032,Commercial,933,4.805918303444276,32,0.0517413487133984
L495,Wheat,Oran,10475,Commercial,695,4.334169556090081,19,0.06634844868735083
L496,Wheat,Constantine,4811,Commercial,966,4.453694317717897,20,0.20078985657867388
L497,Potatoes,Annaba,12533,Premium,863,4.042225417071292,31,0.06885821431421048
L498,Carrots,Algiers,17067,Commercial,891,4.472871031055614,43,0.05220601160133591
L499,Wheat,Algiers,12429,Standard,832,3.942581306307619,19,0.06694022045216831
L500,Tomatoes,Algiers,454,Premium,348,3.766046372426152,4,0.7665198237885462
L501,Potatoes,Oran,3833,Commercial,773,4.035756026360502,38,0.20166971040960083
L502,Wheat,Constantine,12115,Commercial,436,4.985282089023605,14,0.03598844407758976
L503,Carrots,Algiers,6887,Commercial,395,3.0177198108191745,49,0.057354435893712793
L504,Potatoes,Oran,6116,Commercial,648,4.711263779907254,1,0.10595160235448005
L505,Carrots,Annaba,7063,Premium,761,3.629593328595586,19,0.10774458445419793
L506,Potatoes,Blida,7172,Standard,915,4.007771508000368,37,0.12757947573898495
L507,Potatoes,Algiers,15726,Commercial,381,3.8386283557062066,46,0.02422739412438001
L508,Potatoes,Annaba,18757,Premium,512,3.565732212937096,15,0.02729647598229994
L509,Wheat,Algiers,18645,Commercial,433,3.506222308291611,3,0.02322338428533119
L510,Corn,Oran,10966,Commercial,632,4.384519627186365,44,0.057632682837862485
L511,Carrots,Constantine,1272,Commercial,550,3.398949250078007,2,0.43238993710691825
L512,Corn,Blida,19012,Commercial,815,3.7152990494501514,50,0.042867662528929096
L513,Wheat,Oran,7074,Standard,582,3.0175211798013284,14,0.08227311280746395
L514,Tomatoes,Blida,7670,Standard,302,4.8557755855718225,20,0.039374185136897
L515,Corn,Blida,11742,Commercial,701,4.40380656366977,43,0.059700221427354795
L516,Corn,Constantine,15832,Standard,853,3.1638722852249046,56,0.05387822132390096
L517,Wheat,Algiers,8857,Commercial,685,3.0977830481255983,5,0.0773399570960822
L518,Carrots,Blida,12745,Standard,764,3.854044991873905,44,0.059945076500588466
L519,Corn,Constantine,9068,Standard,912,4.065632954528983,50,0.10057344508160565
L520,Tomatoes,Blida,16615,Premium,565,3.1928958074283944,18,0.03400541679205537
L521,Potatoes,Algiers,56,Standard,835,3.3691910237642677,22,14.910714285714286
L522,Corn,Annaba,13707,Premium,842,3.98181214605299,4,0.06142846720653681
L523,Carrots,Annaba,10748,Commercial,585,3.3902914728658384,8,0.05442873092668404
L524,Corn,Algiers,14066,Commercial,510,4.390849912587072,42,0.036257642542300586
L525,Corn,Oran,13597,Commercial,350,3.02868837013224,21,0.02574097227329558
L526,Tomatoes,Algiers,10774,Standard,695,3.6874571144105617,13,0.06450714683497308
L527,Corn,Annaba,8676,Commercial,593,3.6661156810681175,6,0.06834946980175195
L528,Wheat,Constantine,3651,Commercial,380,3.2585341854201335,14,0.10408107367844426
L529,Wheat,Constantine,6754,Standard,307,4.255039560610294,41,0.045454545454545456
L530,Tomatoes,Constantine,5942,Standard,622,3.894296745877043,1,0.10467855940760687
L531,Potatoes,Constantine,5543,Premium,887,4.394884042393832,55,0.16002164892657406
L532,Potatoes,Blida,8928,Commercial,956,4.256820547432595,54,0.10707885304659498
L533,Tomatoes,Annaba,19014,Standard,794,4.297684113549327,52,0.04175870411275902
L534,Potatoes,Annaba,8437,Commercial,336,3.5826031312375055,37,0.03982458219746356
L535,Wheat,Oran,3711,Standard,554,4.025727699069176,5,0.14928590676367556
L536,Carrots,Algiers,11633,Standard,528,3.3170084726178333,1,0.0453881200034385
L537,Carrots,Annaba,14557,Commercial,309,4.02105065622478,23,0.0212269011472144
L538,Corn,Constantine,18664,Commercial,679,4.2962620028734,4,0.036380197171024434
L539,Carrots,Blida,5711,Commercial,613,4.882883256971928,41,0.1073367186132026
L540,Tomatoes,Annaba,12467,Commercial,969,3.8118326660387307,52,0.07772519451351569
L541,Corn,Annaba,19105,Commercial,803,3.1379955590014554,56,0.042030881968071185
L542,Wheat,Oran,10856,Commercial,818,3.872027462009652,36,0.07535003684598379
L543,Corn,Constantine,18339,Premium,511,4.524294552044939,52,0.02786411472817493
L544,Wheat,Oran,19198,Premium,590,3.6563542067097625,52,0.030732367954995312
L545,Potatoes,Oran,17398,Commercial,910,3.4847972844519566,38,0.05230486262788826
L546,Corn,Oran,8896,Premium,480,4.967101745518487,52,0.0539568345323741
L547,Tomatoes,Oran,539,Premium,721,4.198889904349158,14,1.3376623376623376
L548,Carrots,Algiers,17228,Standard,513,3.7797677215554573,22,0.029777107035059206
L549,Corn,Oran,10698,Commercial,811,4.429189063789412,2,0.07580856234810245
L550,Tomatoes,Algiers,5160,Commercial,495,3.4260918928196213,49,0.09593023255813954
L551,Carrots,Oran,14174,Premium,662,4.015835379396978,17,0.046705234937208975
L552,Tomatoes,Constantine,18449,Premium,972,3.0326301211666427,27,0.05268578242723183
L553,Corn,Blida,9587,Premium,654,4.970143829558131,52,0.06821737769896735
L554,Tomatoes,Algiers,8824,Commercial,990,4.802701698862776,24,0.11219401631912965
L555,Wheat,Blida,15265,Commercial,502,4.465295087429089,55,0.03288568621028497
L556,Carrots,Constantine,3618,Standard,550,3.512760215986728,46,0.15201768933112217
L557,Wheat,Oran,7330,Premium,872,3.154087471460767,38,0.1189631650750341
L558,Potatoes,Blida,3127,Standard,621,4.447390814927004,52,0.19859290054365206
L559,Wheat,Blida,18684,Commercial,823,3.539027442878658,14,0.04404838364375937
L560,Carrots,Algiers,13316,Standard,939,3.5553529557772947,29,0.07051667167317513
L561,Potatoes,Blida,8080,Standard,716,4.384118460208244,21,0.08861386138613861
L562,Corn,Oran,9211,Premium,480,3.413027261348919,37,0.05211160568885029
